location,hits,keyword,geo,gprop,year,month
Vermont,91,Bitcoin,US,web,2020,8
Vermont,57,Bitcoin,US,web,2020,9
Vermont,64,Bitcoin,US,web,2020,10
Vermont,73,Bitcoin,US,web,2020,11
Vermont,66,Bitcoin,US,web,2020,12
Vermont,62,Bitcoin,US,web,2021,1
Vermont,64,Bitcoin,US,web,2021,2
Vermont,69,Bitcoin,US,web,2021,3
Vermont,53,Bitcoin,US,web,2021,4
Vermont,59,Bitcoin,US,web,2021,5
Vermont,64,Bitcoin,US,web,2021,6
Vermont,61,Bitcoin,US,web,2021,7
Vermont,62,Bitcoin,US,web,2021,8
Vermont,62,Bitcoin,US,web,2021,9
Vermont,58,Bitcoin,US,web,2021,10
Vermont,59,Bitcoin,US,web,2021,11
Vermont,63,Bitcoin,US,web,2021,12
Virginia,38,Bitcoin,US,web,2016,1
Virginia,50,Bitcoin,US,web,2016,2
Virginia,56,Bitcoin,US,web,2016,3
Virginia,49,Bitcoin,US,web,2016,4
Virginia,57,Bitcoin,US,web,2016,5
Virginia,64,Bitcoin,US,web,2016,6
Virginia,59,Bitcoin,US,web,2016,7
Virginia,76,Bitcoin,US,web,2016,8
Virginia,63,Bitcoin,US,web,2016,9
Virginia,68,Bitcoin,US,web,2016,10
Virginia,49,Bitcoin,US,web,2016,11
Virginia,52,Bitcoin,US,web,2016,12
Virginia,59,Bitcoin,US,web,2017,1
Virginia,72,Bitcoin,US,web,2017,2
Virginia,63,Bitcoin,US,web,2017,3
Virginia,58,Bitcoin,US,web,2017,4
Virginia,47,Bitcoin,US,web,2017,5
Virginia,48,Bitcoin,US,web,2017,6
Virginia,49,Bitcoin,US,web,2017,7
Virginia,53,Bitcoin,US,web,2017,8
Virginia,48,Bitcoin,US,web,2017,9
Virginia,52,Bitcoin,US,web,2017,10
Virginia,61,Bitcoin,US,web,2017,11
Virginia,68,Bitcoin,US,web,2017,12
Virginia,62,Bitcoin,US,web,2018,1
Virginia,48,Bitcoin,US,web,2018,2
Virginia,45,Bitcoin,US,web,2018,3
Virginia,52,Bitcoin,US,web,2018,4
Virginia,51,Bitcoin,US,web,2018,5
Virginia,52,Bitcoin,US,web,2018,6
Virginia,56,Bitcoin,US,web,2018,7
Virginia,55,Bitcoin,US,web,2018,8
Virginia,55,Bitcoin,US,web,2018,9
Virginia,53,Bitcoin,US,web,2018,10
Virginia,54,Bitcoin,US,web,2018,11
Virginia,52,Bitcoin,US,web,2018,12
Virginia,56,Bitcoin,US,web,2019,1
Virginia,56,Bitcoin,US,web,2019,2
Virginia,60,Bitcoin,US,web,2019,3
Virginia,58,Bitcoin,US,web,2019,4
Virginia,52,Bitcoin,US,web,2019,5
Virginia,53,Bitcoin,US,web,2019,6
Virginia,57,Bitcoin,US,web,2019,7
Virginia,56,Bitcoin,US,web,2019,8
Virginia,59,Bitcoin,US,web,2019,9
Virginia,58,Bitcoin,US,web,2019,10
Virginia,58,Bitcoin,US,web,2019,11
Virginia,57,Bitcoin,US,web,2019,12
Virginia,58,Bitcoin,US,web,2020,1
Virginia,58,Bitcoin,US,web,2020,2
Virginia,54,Bitcoin,US,web,2020,3
Virginia,57,Bitcoin,US,web,2020,4
Virginia,60,Bitcoin,US,web,2020,5
Virginia,63,Bitcoin,US,web,2020,6
Virginia,67,Bitcoin,US,web,2020,7
Virginia,57,Bitcoin,US,web,2020,8
Virginia,68,Bitcoin,US,web,2020,9
Virginia,56,Bitcoin,US,web,2020,10
Virginia,53,Bitcoin,US,web,2020,11
Virginia,53,Bitcoin,US,web,2020,12
Virginia,70,Bitcoin,US,web,2021,1
Virginia,71,Bitcoin,US,web,2021,2
Virginia,60,Bitcoin,US,web,2021,3
Virginia,62,Bitcoin,US,web,2021,4
Virginia,65,Bitcoin,US,web,2021,5
Virginia,61,Bitcoin,US,web,2021,6
Virginia,52,Bitcoin,US,web,2021,7
Virginia,54,Bitcoin,US,web,2021,8
Virginia,51,Bitcoin,US,web,2021,9
Virginia,53,Bitcoin,US,web,2021,10
Virginia,56,Bitcoin,US,web,2021,11
Virginia,57,Bitcoin,US,web,2021,12
Washington,60,Bitcoin,US,web,2016,1
Washington,79,Bitcoin,US,web,2016,2
Washington,97,Bitcoin,US,web,2016,3
Washington,72,Bitcoin,US,web,2016,4
Washington,70,Bitcoin,US,web,2016,5
Washington,91,Bitcoin,US,web,2016,6
Washington,85,Bitcoin,US,web,2016,7
Washington,82,Bitcoin,US,web,2016,8
Washington,83,Bitcoin,US,web,2016,9
Washington,85,Bitcoin,US,web,2016,10
Washington,71,Bitcoin,US,web,2016,11
Washington,72,Bitcoin,US,web,2016,12
Washington,85,Bitcoin,US,web,2017,1
Washington,97,Bitcoin,US,web,2017,2
Washington,92,Bitcoin,US,web,2017,3
Washington,79,Bitcoin,US,web,2017,4
Washington,67,Bitcoin,US,web,2017,5
Washington,74,Bitcoin,US,web,2017,6
Washington,77,Bitcoin,US,web,2017,7
Washington,68,Bitcoin,US,web,2017,8
Washington,71,Bitcoin,US,web,2017,9
Washington,75,Bitcoin,US,web,2017,10
Washington,89,Bitcoin,US,web,2017,11
Washington,93,Bitcoin,US,web,2017,12
Washington,95,Bitcoin,US,web,2018,1
Washington,83,Bitcoin,US,web,2018,2
Washington,70,Bitcoin,US,web,2018,3
Washington,73,Bitcoin,US,web,2018,4
Washington,83,Bitcoin,US,web,2018,5
Washington,80,Bitcoin,US,web,2018,6
Washington,76,Bitcoin,US,web,2018,7
Washington,76,Bitcoin,US,web,2018,8
Washington,78,Bitcoin,US,web,2018,9
Washington,72,Bitcoin,US,web,2018,10
Washington,79,Bitcoin,US,web,2018,11
Washington,82,Bitcoin,US,web,2018,12
Washington,82,Bitcoin,US,web,2019,1
Washington,84,Bitcoin,US,web,2019,2
Washington,81,Bitcoin,US,web,2019,3
Washington,82,Bitcoin,US,web,2019,4
Washington,78,Bitcoin,US,web,2019,5
Washington,74,Bitcoin,US,web,2019,6
Washington,72,Bitcoin,US,web,2019,7
Washington,84,Bitcoin,US,web,2019,8
Washington,79,Bitcoin,US,web,2019,9
Washington,89,Bitcoin,US,web,2019,10
Washington,83,Bitcoin,US,web,2019,11
Washington,83,Bitcoin,US,web,2019,12
Washington,79,Bitcoin,US,web,2020,1
Washington,79,Bitcoin,US,web,2020,2
Washington,74,Bitcoin,US,web,2020,3
Washington,76,Bitcoin,US,web,2020,4
Washington,75,Bitcoin,US,web,2020,5
Washington,76,Bitcoin,US,web,2020,6
Washington,76,Bitcoin,US,web,2020,7
Washington,75,Bitcoin,US,web,2020,8
Washington,79,Bitcoin,US,web,2020,9
Washington,73,Bitcoin,US,web,2020,10
Washington,70,Bitcoin,US,web,2020,11
Washington,70,Bitcoin,US,web,2020,12
Washington,90,Bitcoin,US,web,2021,1
Washington,93,Bitcoin,US,web,2021,2
Washington,87,Bitcoin,US,web,2021,3
Washington,88,Bitcoin,US,web,2021,4
Washington,91,Bitcoin,US,web,2021,5
Washington,81,Bitcoin,US,web,2021,6
Washington,75,Bitcoin,US,web,2021,7
Washington,71,Bitcoin,US,web,2021,8
Washington,66,Bitcoin,US,web,2021,9
Washington,66,Bitcoin,US,web,2021,10
Washington,68,Bitcoin,US,web,2021,11
Washington,67,Bitcoin,US,web,2021,12
West Virginia,30,Bitcoin,US,web,2016,1
West Virginia,25,Bitcoin,US,web,2016,2
West Virginia,50,Bitcoin,US,web,2016,3
West Virginia,37,Bitcoin,US,web,2016,4
West Virginia,39,Bitcoin,US,web,2016,5
West Virginia,42,Bitcoin,US,web,2016,6
West Virginia,66,Bitcoin,US,web,2016,7
West Virginia,38,Bitcoin,US,web,2016,8
West Virginia,55,Bitcoin,US,web,2016,9
West Virginia,58,Bitcoin,US,web,2016,10
West Virginia,37,Bitcoin,US,web,2016,11
West Virginia,32,Bitcoin,US,web,2016,12
West Virginia,47,Bitcoin,US,web,2017,1
West Virginia,55,Bitcoin,US,web,2017,2
West Virginia,51,Bitcoin,US,web,2017,3
West Virginia,43,Bitcoin,US,web,2017,4
West Virginia,29,Bitcoin,US,web,2017,5
West Virginia,34,Bitcoin,US,web,2017,6
West Virginia,22,Bitcoin,US,web,2017,7
West Virginia,23,Bitcoin,US,web,2017,8
West Virginia,29,Bitcoin,US,web,2017,9
West Virginia,36,Bitcoin,US,web,2017,10
West Virginia,33,Bitcoin,US,web,2017,11
West Virginia,34,Bitcoin,US,web,2017,12
West Virginia,30,Bitcoin,US,web,2018,1
West Virginia,28,Bitcoin,US,web,2018,2
West Virginia,25,Bitcoin,US,web,2018,3
West Virginia,33,Bitcoin,US,web,2018,4
West Virginia,26,Bitcoin,US,web,2018,5
West Virginia,35,Bitcoin,US,web,2018,6
West Virginia,29,Bitcoin,US,web,2018,7
West Virginia,37,Bitcoin,US,web,2018,8
West Virginia,44,Bitcoin,US,web,2018,9
West Virginia,45,Bitcoin,US,web,2018,10
West Virginia,43,Bitcoin,US,web,2018,11
West Virginia,33,Bitcoin,US,web,2018,12
West Virginia,36,Bitcoin,US,web,2019,1
West Virginia,39,Bitcoin,US,web,2019,2
West Virginia,27,Bitcoin,US,web,2019,3
West Virginia,38,Bitcoin,US,web,2019,4
West Virginia,33,Bitcoin,US,web,2019,5
West Virginia,31,Bitcoin,US,web,2019,6
West Virginia,27,Bitcoin,US,web,2019,7
West Virginia,28,Bitcoin,US,web,2019,8
West Virginia,35,Bitcoin,US,web,2019,9
West Virginia,29,Bitcoin,US,web,2019,10
West Virginia,35,Bitcoin,US,web,2019,11
West Virginia,44,Bitcoin,US,web,2019,12
West Virginia,37,Bitcoin,US,web,2020,1
West Virginia,38,Bitcoin,US,web,2020,2
West Virginia,36,Bitcoin,US,web,2020,3
West Virginia,44,Bitcoin,US,web,2020,4
West Virginia,45,Bitcoin,US,web,2020,5
West Virginia,39,Bitcoin,US,web,2020,6
West Virginia,53,Bitcoin,US,web,2020,7
West Virginia,34,Bitcoin,US,web,2020,8
West Virginia,47,Bitcoin,US,web,2020,9
West Virginia,39,Bitcoin,US,web,2020,10
West Virginia,34,Bitcoin,US,web,2020,11
West Virginia,33,Bitcoin,US,web,2020,12
West Virginia,34,Bitcoin,US,web,2021,1
West Virginia,35,Bitcoin,US,web,2021,2
West Virginia,33,Bitcoin,US,web,2021,3
West Virginia,36,Bitcoin,US,web,2021,4
West Virginia,33,Bitcoin,US,web,2021,5
West Virginia,33,Bitcoin,US,web,2021,6
West Virginia,38,Bitcoin,US,web,2021,7
West Virginia,37,Bitcoin,US,web,2021,8
West Virginia,35,Bitcoin,US,web,2021,9
West Virginia,35,Bitcoin,US,web,2021,10
West Virginia,44,Bitcoin,US,web,2021,11
West Virginia,40,Bitcoin,US,web,2021,12
Wisconsin,39,Bitcoin,US,web,2016,1
Wisconsin,56,Bitcoin,US,web,2016,2
Wisconsin,66,Bitcoin,US,web,2016,3
Wisconsin,46,Bitcoin,US,web,2016,4
Wisconsin,43,Bitcoin,US,web,2016,5
Wisconsin,40,Bitcoin,US,web,2016,6
Wisconsin,42,Bitcoin,US,web,2016,7
Wisconsin,55,Bitcoin,US,web,2016,8
Wisconsin,43,Bitcoin,US,web,2016,9
Wisconsin,54,Bitcoin,US,web,2016,10
Wisconsin,46,Bitcoin,US,web,2016,11
Wisconsin,50,Bitcoin,US,web,2016,12
Wisconsin,55,Bitcoin,US,web,2017,1
Wisconsin,52,Bitcoin,US,web,2017,2
Wisconsin,54,Bitcoin,US,web,2017,3
Wisconsin,48,Bitcoin,US,web,2017,4
Wisconsin,39,Bitcoin,US,web,2017,5
Wisconsin,43,Bitcoin,US,web,2017,6
Wisconsin,44,Bitcoin,US,web,2017,7
Wisconsin,43,Bitcoin,US,web,2017,8
Wisconsin,40,Bitcoin,US,web,2017,9
Wisconsin,42,Bitcoin,US,web,2017,10
Wisconsin,42,Bitcoin,US,web,2017,11
Wisconsin,56,Bitcoin,US,web,2017,12
Wisconsin,42,Bitcoin,US,web,2018,1
Wisconsin,41,Bitcoin,US,web,2018,2
Wisconsin,46,Bitcoin,US,web,2018,3
Wisconsin,45,Bitcoin,US,web,2018,4
Wisconsin,50,Bitcoin,US,web,2018,5
Wisconsin,47,Bitcoin,US,web,2018,6
Wisconsin,45,Bitcoin,US,web,2018,7
Wisconsin,51,Bitcoin,US,web,2018,8
Wisconsin,48,Bitcoin,US,web,2018,9
Wisconsin,53,Bitcoin,US,web,2018,10
Wisconsin,44,Bitcoin,US,web,2018,11
Wisconsin,50,Bitcoin,US,web,2018,12
Wisconsin,61,Bitcoin,US,web,2019,1
Wisconsin,55,Bitcoin,US,web,2019,2
Wisconsin,58,Bitcoin,US,web,2019,3
Wisconsin,48,Bitcoin,US,web,2019,4
Wisconsin,44,Bitcoin,US,web,2019,5
Wisconsin,42,Bitcoin,US,web,2019,6
Wisconsin,46,Bitcoin,US,web,2019,7
Wisconsin,50,Bitcoin,US,web,2019,8
Wisconsin,48,Bitcoin,US,web,2019,9
Wisconsin,53,Bitcoin,US,web,2019,10
Wisconsin,53,Bitcoin,US,web,2019,11
Wisconsin,55,Bitcoin,US,web,2019,12
Wisconsin,47,Bitcoin,US,web,2020,1
Wisconsin,50,Bitcoin,US,web,2020,2
Wisconsin,44,Bitcoin,US,web,2020,3
Wisconsin,49,Bitcoin,US,web,2020,4
Wisconsin,48,Bitcoin,US,web,2020,5
Wisconsin,49,Bitcoin,US,web,2020,6
Wisconsin,52,Bitcoin,US,web,2020,7
Wisconsin,47,Bitcoin,US,web,2020,8
Wisconsin,53,Bitcoin,US,web,2020,9
Wisconsin,51,Bitcoin,US,web,2020,10
Wisconsin,52,Bitcoin,US,web,2020,11
Wisconsin,47,Bitcoin,US,web,2020,12
Wisconsin,51,Bitcoin,US,web,2021,1
Wisconsin,48,Bitcoin,US,web,2021,2
Wisconsin,46,Bitcoin,US,web,2021,3
Wisconsin,49,Bitcoin,US,web,2021,4
Wisconsin,47,Bitcoin,US,web,2021,5
Wisconsin,49,Bitcoin,US,web,2021,6
Wisconsin,55,Bitcoin,US,web,2021,7
Wisconsin,57,Bitcoin,US,web,2021,8
Wisconsin,50,Bitcoin,US,web,2021,9
Wisconsin,55,Bitcoin,US,web,2021,10
Wisconsin,57,Bitcoin,US,web,2021,11
Wisconsin,55,Bitcoin,US,web,2021,12
Wyoming,23,Bitcoin,US,web,2016,1
Wyoming,18,Bitcoin,US,web,2016,2
Wyoming,25,Bitcoin,US,web,2016,3
Wyoming,7,Bitcoin,US,web,2016,4
Wyoming,41,Bitcoin,US,web,2016,5
Wyoming,39,Bitcoin,US,web,2016,6
Wyoming,55,Bitcoin,US,web,2016,7
Wyoming,45,Bitcoin,US,web,2016,8
Wyoming,36,Bitcoin,US,web,2016,9
Wyoming,38,Bitcoin,US,web,2016,10
Wyoming,63,Bitcoin,US,web,2016,11
Wyoming,59,Bitcoin,US,web,2016,12
Wyoming,41,Bitcoin,US,web,2017,1
Wyoming,17,Bitcoin,US,web,2017,2
Wyoming,44,Bitcoin,US,web,2017,3
Wyoming,25,Bitcoin,US,web,2017,4
Wyoming,27,Bitcoin,US,web,2017,5
Wyoming,39,Bitcoin,US,web,2017,6
Wyoming,42,Bitcoin,US,web,2017,7
Wyoming,34,Bitcoin,US,web,2017,8
Wyoming,47,Bitcoin,US,web,2017,9
Wyoming,41,Bitcoin,US,web,2017,10
Wyoming,39,Bitcoin,US,web,2017,11
Wyoming,46,Bitcoin,US,web,2017,12
Wyoming,50,Bitcoin,US,web,2018,1
Wyoming,39,Bitcoin,US,web,2018,2
Wyoming,42,Bitcoin,US,web,2018,3
Wyoming,40,Bitcoin,US,web,2018,4
Wyoming,38,Bitcoin,US,web,2018,5
Wyoming,39,Bitcoin,US,web,2018,6
Wyoming,35,Bitcoin,US,web,2018,7
Wyoming,43,Bitcoin,US,web,2018,8
Wyoming,48,Bitcoin,US,web,2018,9
Wyoming,59,Bitcoin,US,web,2018,10
Wyoming,63,Bitcoin,US,web,2018,11
Wyoming,60,Bitcoin,US,web,2018,12
Wyoming,81,Bitcoin,US,web,2019,1
Wyoming,66,Bitcoin,US,web,2019,2
Wyoming,73,Bitcoin,US,web,2019,3
Wyoming,44,Bitcoin,US,web,2019,4
Wyoming,57,Bitcoin,US,web,2019,5
Wyoming,49,Bitcoin,US,web,2019,6
Wyoming,57,Bitcoin,US,web,2019,7
Wyoming,61,Bitcoin,US,web,2019,8
Wyoming,70,Bitcoin,US,web,2019,9
Wyoming,54,Bitcoin,US,web,2019,10
Wyoming,57,Bitcoin,US,web,2019,11
Wyoming,68,Bitcoin,US,web,2019,12
Wyoming,63,Bitcoin,US,web,2020,1
Wyoming,56,Bitcoin,US,web,2020,2
Wyoming,46,Bitcoin,US,web,2020,3
Wyoming,57,Bitcoin,US,web,2020,4
Wyoming,59,Bitcoin,US,web,2020,5
Wyoming,67,Bitcoin,US,web,2020,6
Wyoming,69,Bitcoin,US,web,2020,7
Wyoming,56,Bitcoin,US,web,2020,8
Wyoming,65,Bitcoin,US,web,2020,9
Wyoming,49,Bitcoin,US,web,2020,10
Wyoming,52,Bitcoin,US,web,2020,11
Wyoming,44,Bitcoin,US,web,2020,12
Wyoming,58,Bitcoin,US,web,2021,1
Wyoming,58,Bitcoin,US,web,2021,2
Wyoming,63,Bitcoin,US,web,2021,3
Wyoming,61,Bitcoin,US,web,2021,4
Wyoming,55,Bitcoin,US,web,2021,5
Wyoming,66,Bitcoin,US,web,2021,6
Wyoming,60,Bitcoin,US,web,2021,7
Wyoming,73,Bitcoin,US,web,2021,8
Wyoming,63,Bitcoin,US,web,2021,9
Wyoming,61,Bitcoin,US,web,2021,10
Wyoming,51,Bitcoin,US,web,2021,11
Wyoming,62,Bitcoin,US,web,2021,12
